4.000000	4.000000	3042.681641
3.000000	4.000000	2740.500244
2.000000	4.000000	2418.980713
1.000000	4.000000	2097.956787
0.000000	4.000000	1789.846924
-1.000000	4.000000	1511.004761
-2.000000	4.000000	1268.857544
-3.000000	4.000000	1056.485229
-4.000000	4.000000	882.922791
-4.000000	3.000000	929.699524
-3.000000	3.000000	1121.510742
-2.000000	3.000000	1347.824341
-1.000000	3.000000	1616.801392
0.000000	3.000000	1917.037476
1.000000	3.000000	2245.819580
2.000000	3.000000	2589.808594
3.000000	3.000000	2931.092529
4.000000	3.000000	3249.947754
4.000000	2.000000	3414.632813
3.000000	2.000000	3084.177734
2.000000	2.000000	2727.380615
1.000000	2.000000	2367.144775
0.000000	2.000000	2020.746216
-1.000000	2.000000	1698.562866
-2.000000	2.000000	1417.321533
-3.000000	2.000000	1177.101440
-4.000000	2.000000	974.111816
-4.000000	1.000000	1002.542297
-3.000000	1.000000	1215.144287
-2.000000	1.000000	1465.476318
-1.000000	1.000000	1759.271362
0.000000	1.000000	2092.631592
1.000000	1.000000	2451.563477
2.000000	1.000000	2823.417480
3.000000	1.000000	3189.202148
4.000000	1.000000	3529.235840
4.000000	0.000000	3590.601807
3.000000	0.000000	3246.037354
2.000000	0.000000	2875.897217
1.000000	0.000000	2499.296387
0.000000	0.000000	2133.699219
-1.000000	0.000000	1794.551880
-2.000000	0.000000	1492.616455
-3.000000	0.000000	1235.079346
-4.000000	0.000000	1015.115662
-4.000000	-1.000000	1017.420105
-3.000000	-1.000000	1237.497559
-2.000000	-1.000000	1495.686890
-1.000000	-1.000000	1796.929688
0.000000	-1.000000	2135.392578
1.000000	-1.000000	2501.120850
2.000000	-1.000000	2879.895752
3.000000	-1.000000	3251.524414
4.000000	-1.000000	3595.136963
4.000000	-2.000000	3545.160156
3.000000	-2.000000	3205.811523
2.000000	-2.000000	2836.983398
1.000000	-2.000000	2464.188232
0.000000	-2.000000	2104.282227
-1.000000	-2.000000	1769.510864
-2.000000	-2.000000	1473.694702
-3.000000	-2.000000	1219.631348
-4.000000	-2.000000	1004.697327
-4.000000	-3.000000	982.067749
-3.000000	-3.000000	1183.546631
-2.000000	-3.000000	1429.656006
-1.000000	-3.000000	1714.278564
0.000000	-3.000000	2037.724731
1.000000	-3.000000	2384.723633
2.000000	-3.000000	2746.937500
3.000000	-3.000000	3106.947754
4.000000	-3.000000	3441.445557
4.000000	-4.000000	3282.180664
3.000000	-4.000000	2959.483887
2.000000	-4.000000	2615.611084
1.000000	-4.000000	2270.653564
0.000000	-4.000000	1939.535889
-1.000000	-4.000000	1634.321411
-2.000000	-4.000000	1366.105591
-3.000000	-4.000000	1132.553955
-4.000000	-4.000000	947.813416
