4.000000	4.000000	569.358521
3.000000	4.000000	580.370239
2.000000	4.000000	588.018921
1.000000	4.000000	591.941345
0.000000	4.000000	592.133911
-1.000000	4.000000	589.420959
-2.000000	4.000000	582.407837
-3.000000	4.000000	570.980042
-4.000000	4.000000	557.094360
-4.000000	3.000000	557.358154
-3.000000	3.000000	571.941101
-2.000000	3.000000	583.070557
-1.000000	3.000000	589.255798
0.000000	3.000000	589.430847
1.000000	3.000000	585.962769
2.000000	3.000000	579.397827
3.000000	3.000000	570.370789
4.000000	3.000000	557.362610
4.000000	2.000000	542.101807
3.000000	2.000000	556.891113
2.000000	2.000000	567.769104
1.000000	2.000000	575.706665
0.000000	2.000000	581.762939
-1.000000	2.000000	582.696594
-2.000000	2.000000	577.311829
-3.000000	2.000000	569.553467
-4.000000	2.000000	559.629272
-4.000000	1.000000	561.967773
-3.000000	1.000000	569.232971
-2.000000	1.000000	573.758423
-1.000000	1.000000	576.810120
0.000000	1.000000	572.220337
1.000000	1.000000	565.162964
2.000000	1.000000	555.582153
3.000000	1.000000	541.745117
4.000000	1.000000	523.234009
4.000000	0.000000	502.305847
3.000000	0.000000	521.597595
2.000000	0.000000	538.078796
1.000000	0.000000	551.109253
0.000000	0.000000	560.089539
-1.000000	0.000000	568.483521
-2.000000	0.000000	571.091003
-3.000000	0.000000	569.237183
-4.000000	0.000000	566.252441
-4.000000	-1.000000	576.016174
-3.000000	-1.000000	571.949158
-2.000000	-1.000000	569.052429
-1.000000	-1.000000	561.604370
0.000000	-1.000000	548.893677
1.000000	-1.000000	534.944641
2.000000	-1.000000	519.759766
3.000000	-1.000000	502.622070
4.000000	-1.000000	484.255859
4.000000	-2.000000	469.638489
3.000000	-2.000000	484.792328
2.000000	-2.000000	501.108582
1.000000	-2.000000	518.699158
0.000000	-2.000000	538.313660
-1.000000	-2.000000	555.681763
-2.000000	-2.000000	569.247559
-3.000000	-2.000000	584.278748
-4.000000	-2.000000	614.331970
-4.000000	-3.000000	652.251709
-3.000000	-3.000000	620.204285
-2.000000	-3.000000	576.899109
-1.000000	-3.000000	550.267639
0.000000	-3.000000	528.291138
1.000000	-3.000000	505.832458
2.000000	-3.000000	487.103760
3.000000	-3.000000	470.776520
4.000000	-3.000000	455.641174
4.000000	-4.000000	439.172607
3.000000	-4.000000	455.610535
2.000000	-4.000000	472.601166
1.000000	-4.000000	491.997223
0.000000	-4.000000	516.239746
-1.000000	-4.000000	548.029480
-2.000000	-4.000000	692.099976
-3.000000	-4.000000	639.950439
-4.000000	-4.000000	667.578430
