4.000000	4.000000	3.900155
3.000000	4.000000	3.875434
2.000000	4.000000	3.844942
1.000000	4.000000	3.823799
0.000000	4.000000	3.811435
-1.000000	4.000000	3.778137
-2.000000	4.000000	3.722991
-3.000000	4.000000	3.667553
-4.000000	4.000000	3.630697
-4.000000	3.000000	3.563034
-3.000000	3.000000	3.610668
-2.000000	3.000000	3.670474
-1.000000	3.000000	3.711523
0.000000	3.000000	3.739966
1.000000	3.000000	3.735112
2.000000	3.000000	3.731569
3.000000	3.000000	3.730731
4.000000	3.000000	3.754712
4.000000	2.000000	3.773387
3.000000	2.000000	3.729486
2.000000	2.000000	3.703730
1.000000	2.000000	3.682084
0.000000	2.000000	3.667950
-1.000000	2.000000	3.644215
-2.000000	2.000000	3.589736
-3.000000	2.000000	3.530475
-4.000000	2.000000	3.484987
-4.000000	1.000000	3.429406
-3.000000	1.000000	3.455087
-2.000000	1.000000	3.527460
-1.000000	1.000000	3.606207
0.000000	1.000000	3.651509
1.000000	1.000000	3.685880
2.000000	1.000000	3.722438
3.000000	1.000000	3.754392
4.000000	1.000000	3.799300
4.000000	0.000000	3.731682
3.000000	0.000000	3.710526
2.000000	0.000000	3.677932
1.000000	0.000000	3.637396
0.000000	0.000000	3.583962
-1.000000	0.000000	3.544955
-2.000000	0.000000	3.493349
-3.000000	0.000000	3.428200
-4.000000	0.000000	3.389857
-4.000000	-1.000000	3.312974
-3.000000	-1.000000	3.361656
-2.000000	-1.000000	3.425805
-1.000000	-1.000000	3.494823
0.000000	-1.000000	3.551131
1.000000	-1.000000	3.599608
2.000000	-1.000000	3.638677
3.000000	-1.000000	3.675619
4.000000	-1.000000	3.683988
4.000000	-2.000000	3.647233
3.000000	-2.000000	3.630129
2.000000	-2.000000	3.609475
1.000000	-2.000000	3.590737
0.000000	-2.000000	3.540775
-1.000000	-2.000000	3.483086
-2.000000	-2.000000	3.407218
-3.000000	-2.000000	3.322741
-4.000000	-2.000000	3.236103
-4.000000	-3.000000	3.199706
-3.000000	-3.000000	3.243797
-2.000000	-3.000000	3.356410
-1.000000	-3.000000	3.459130
0.000000	-3.000000	3.519193
1.000000	-3.000000	3.555616
2.000000	-3.000000	3.586358
3.000000	-3.000000	3.636168
4.000000	-3.000000	3.674887
4.000000	-4.000000	3.571021
3.000000	-4.000000	3.526102
2.000000	-4.000000	3.504985
1.000000	-4.000000	3.452390
0.000000	-4.000000	3.458193
-1.000000	-4.000000	3.417037
-2.000000	-4.000000	3.294750
-3.000000	-4.000000	3.243086
-4.000000	-4.000000	3.226258
